event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),quantity_lift,quantity_lift_pct,revenue_before_promo,discounted_price,revenue_after_promo,promo_effectiveness,is_successful_promo
546cc3,STHYD-3,CAMP_SAN_01,P01,172,33% OFF,312,483,171,54.81,53664,115.24000000000001,55660.920000000006,1996.9200000000055,Successful
e7bb4f,STMDU-2,CAMP_DIW_01,P13,350,BOGOF,45,148,103,228.89,15750,175.0,25900.0,10150.0,Successful
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,481,197.94,729000,2500.0,1810000.0,1081000.0,Successful
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,140,128.44,327000,2500.0,622500.0,295500.0,Successful
284539,STCHE-3,CAMP_SAN_01,P03,200,BOGOF,384,1678,1294,336.98,76800,100.0,167800.0,91000.0,Successful
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,33% OFF,424,580,156,36.79,364640,576.2,334196.0,-30444.0,Unsuccessful
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,152,120.63,378000,2500.0,695000.0,317000.0,Successful
440bd9,STBLR-0,CAMP_SAN_01,P13,350,BOGOF,129,528,399,309.3,45150,175.0,92400.0,47250.0,Successful
63ef11,STCBE-4,CAMP_SAN_01,P09,90,25% OFF,46,38,-8,-17.39,4140,67.5,2565.0,-1575.0,Unsuccessful
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,500 Cashback,393,1375,982,249.87,1179000,2500.0,3437500.0,2258500.0,Successful
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,4,10.81,7030,95.0,3895.0,-3135.0,Unsuccessful
b94bda,STMYS-0,CAMP_DIW_01,P13,350,BOGOF,56,168,112,200.0,19600,175.0,29400.0,9800.0,Successful
0c0339,STHYD-2,CAMP_DIW_01,P07,300,BOGOF,64,211,147,229.69,19200,150.0,31650.0,12450.0,Successful
c5176d,STCBE-2,CAMP_SAN_01,P01,172,33% OFF,196,307,111,56.63,33712,115.24000000000001,35378.68,1666.6800000000003,Successful
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,33% OFF,399,586,187,46.87,343140,576.2,337653.2,-5486.799999999988,Unsuccessful
66f526,STVJD-0,CAMP_SAN_01,P10,50,25% OFF,18,16,-2,-11.11,900,37.5,600.0,-300.0,Unsuccessful
3153d6,STCBE-4,CAMP_SAN_01,P02,860,33% OFF,396,558,162,40.91,340560,576.2,321519.60000000003,-19040.399999999965,Unsuccessful
a3caaa,STCHE-0,CAMP_DIW_01,P10,65,50% OFF,126,167,41,32.54,8190,32.5,5427.5,-2762.5,Unsuccessful
2c7cc7,STBLR-1,CAMP_SAN_01,P10,50,25% OFF,28,24,-4,-14.29,1400,37.5,900.0,-500.0,Unsuccessful
bed694,STTRV-1,CAMP_SAN_01,P10,50,25% OFF,15,14,-1,-6.67,750,37.5,525.0,-225.0,Unsuccessful
817b4f,STCHE-5,CAMP_DIW_01,P11,190,50% OFF,78,92,14,17.95,14820,95.0,8740.0,-6080.0,Unsuccessful
d0daaa,STMDU-1,CAMP_SAN_01,P14,1020,BOGOF,63,244,181,287.3,64260,510.0,124440.0,60180.0,Successful
bb974d,STBLR-2,CAMP_SAN_01,P03,200,BOGOF,307,1200,893,290.88,61400,100.0,120000.0,58600.0,Successful
e025ee,STVSK-1,CAMP_SAN_01,P07,300,BOGOF,27,107,80,296.3,8100,150.0,16050.0,7950.0,Successful
0f5588,STMYS-3,CAMP_DIW_01,P03,156,25% OFF,378,332,-46,-12.17,58968,117.0,38844.0,-20124.0,Unsuccessful
2e0950,STBLR-0,CAMP_DIW_01,P05,55,25% OFF,133,114,-19,-14.29,7315,41.25,4702.5,-2612.5,Unsuccessful
62e500,STCHE-7,CAMP_DIW_01,P01,172,33% OFF,346,505,159,45.95,59512,115.24000000000001,58196.200000000004,-1315.7999999999956,Unsuccessful
37cb7c,STCHE-0,CAMP_DIW_01,P13,350,BOGOF,61,203,142,232.79,21350,175.0,35525.0,14175.0,Successful
543c36,STHYD-4,CAMP_SAN_01,P07,300,BOGOF,58,225,167,287.93,17400,150.0,33750.0,16350.0,Successful
d41d53,STCHE-5,CAMP_DIW_01,P01,172,33% OFF,334,424,90,26.95,57448,115.24000000000001,48861.76,-8586.239999999998,Unsuccessful
5f65df,STCHE-2,CAMP_SAN_01,P13,350,BOGOF,105,423,318,302.86,36750,175.0,74025.0,37275.0,Successful
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,50% OFF,115,154,39,33.91,7130,31.0,4774.0,-2356.0,Unsuccessful
f94d7b,STMDU-2,CAMP_SAN_01,P13,350,BOGOF,96,377,281,292.71,33600,175.0,65975.0,32375.0,Successful
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,500 Cashback,117,251,134,114.53,351000,2500.0,627500.0,276500.0,Successful
b6b840,STCBE-1,CAMP_DIW_01,P02,860,33% OFF,244,312,68,27.87,209840,576.2,179774.40000000002,-30065.599999999977,Unsuccessful
7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,500 Cashback,224,685,461,205.8,672000,2500.0,1712500.0,1040500.0,Successful
a107c4,STVJD-0,CAMP_SAN_01,P05,55,25% OFF,16,14,-2,-12.5,880,41.25,577.5,-302.5,Unsuccessful
4858ab,STBLR-7,CAMP_SAN_01,P14,1020,BOGOF,124,514,390,314.52,126480,510.0,262140.0,135660.0,Successful
00a7c3,STTRV-1,CAMP_SAN_01,P02,860,33% OFF,231,314,83,35.93,198660,576.2,180926.80000000002,-17733.199999999983,Unsuccessful
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,33% OFF,304,428,124,40.79,52288,115.24000000000001,49322.72,-2965.279999999999,Unsuccessful
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,33% OFF,166,252,86,51.81,142760,576.2,145202.40000000002,2442.4000000000233,Successful
8376c6,STHYD-5,CAMP_SAN_01,P01,172,33% OFF,336,467,131,38.99,57792,115.24000000000001,53817.08,-3974.9199999999983,Unsuccessful
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,BOGOF,111,473,362,326.13,113220,510.0,241230.0,128010.0,Successful
aa54a7,STHYD-1,CAMP_DIW_01,P13,350,BOGOF,91,281,190,208.79,31850,175.0,49175.0,17325.0,Successful
4aa530,STMYS-0,CAMP_DIW_01,P02,860,33% OFF,465,674,209,44.95,399900,576.2,388358.80000000005,-11541.199999999953,Unsuccessful
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,33% OFF,468,599,131,27.99,402480,576.2,345143.80000000005,-57336.19999999995,Unsuccessful
ce68be,STCHE-3,CAMP_SAN_01,P01,172,33% OFF,310,421,111,35.81,53320,115.24000000000001,48516.04,-4803.959999999999,Unsuccessful
9acae6,STMYS-0,CAMP_DIW_01,P05,55,25% OFF,73,65,-8,-10.96,4015,41.25,2681.25,-1333.75,Unsuccessful
2ba1ba,STCHE-7,CAMP_SAN_01,P13,350,BOGOF,106,454,348,328.3,37100,175.0,79450.0,42350.0,Successful
6909d3,STBLR-2,CAMP_DIW_01,P02,860,33% OFF,390,585,195,50.0,335400,576.2,337077.0,1677.0,Successful
d5769b,STCBE-2,CAMP_SAN_01,P09,90,25% OFF,42,34,-8,-19.05,3780,67.5,2295.0,-1485.0,Unsuccessful
c0d022,STBLR-6,CAMP_SAN_01,P06,415,25% OFF,33,28,-5,-15.15,13695,311.25,8715.0,-4980.0,Unsuccessful
5.80E+27,STMYS-2,CAMP_DIW_01,P07,300,BOGOF,73,215,142,194.52,21900,150.0,32250.0,10350.0,Successful
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,25% OFF,19,14,-5,-26.32,1045,41.25,577.5,-467.5,Unsuccessful
14ff29,STBLR-3,CAMP_SAN_01,P11,190,50% OFF,43,62,19,44.19,8170,95.0,5890.0,-2280.0,Unsuccessful
f39a0c,STHYD-3,CAMP_SAN_01,P09,90,25% OFF,49,37,-12,-24.49,4410,67.5,2497.5,-1912.5,Unsuccessful
5bc324,STTRV-1,CAMP_DIW_01,P14,1020,BOGOF,19,66,47,247.37,19380,510.0,33660.0,14280.0,Successful
87564a,STCHE-6,CAMP_DIW_01,P04,290,25% OFF,346,269,-77,-22.25,100340,217.5,58507.5,-41832.5,Unsuccessful
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,25% OFF,15,12,-3,-20.0,825,41.25,495.0,-330.0,Unsuccessful
7cf9ef,STMDU-3,CAMP_DIW_01,P11,190,50% OFF,66,71,5,7.58,12540,95.0,6745.0,-5795.0,Unsuccessful
91649,STMDU-1,CAMP_SAN_01,P13,350,BOGOF,73,287,214,293.15,25550,175.0,50225.0,24675.0,Successful
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,BOGOF,387,1509,1122,289.92,143190,185.0,279165.0,135975.0,Successful
788131,STBLR-3,CAMP_DIW_01,P10,65,50% OFF,108,145,37,34.26,7020,32.5,4712.5,-2307.5,Unsuccessful
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,50% OFF,80,109,29,36.25,5200,32.5,3542.5,-1657.5,Unsuccessful
b60e6a,STBLR-6,CAMP_SAN_01,P09,90,25% OFF,63,51,-12,-19.05,5670,67.5,3442.5,-2227.5,Unsuccessful
c3b511,STCBE-3,CAMP_SAN_01,P14,1020,BOGOF,75,297,222,296.0,76500,510.0,151470.0,74970.0,Successful
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,500 Cashback,88,186,98,111.36,264000,2500.0,465000.0,201000.0,Successful
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,50% OFF,52,57,5,9.62,9880,95.0,5415.0,-4465.0,Unsuccessful
a298bc,STVJD-1,CAMP_DIW_01,P07,300,BOGOF,33,109,76,230.3,9900,150.0,16350.0,6450.0,Successful
003c65,STBLR-9,CAMP_SAN_01,P13,350,BOGOF,114,457,343,300.88,39900,175.0,79975.0,40075.0,Successful
5f313a,STCHE-2,CAMP_DIW_01,P10,65,50% OFF,124,135,11,8.87,8060,32.5,4387.5,-3672.5,Unsuccessful
4f1bb6,STMYS-0,CAMP_SAN_01,P11,190,50% OFF,46,63,17,36.96,8740,95.0,5985.0,-2755.0,Unsuccessful
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,25% OFF,34,28,-6,-17.65,3060,67.5,1890.0,-1170.0,Unsuccessful
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,33% OFF,186,252,66,35.48,31992,115.24000000000001,29040.480000000003,-2951.519999999997,Unsuccessful
5abaf9,STCHE-3,CAMP_SAN_01,P07,300,BOGOF,37,155,118,318.92,11100,150.0,23250.0,12150.0,Successful
bb83e5,STMDU-2,CAMP_DIW_01,P08,1190,BOGOF,40,133,93,232.5,47600,595.0,79135.0,31535.0,Successful
531a22,STBLR-3,CAMP_DIW_01,P11,190,50% OFF,71,90,19,26.76,13490,95.0,8550.0,-4940.0,Unsuccessful
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,50% OFF,71,76,5,7.04,13490,95.0,7220.0,-6270.0,Unsuccessful
6046fa,STBLR-4,CAMP_DIW_01,P12,62,50% OFF,141,180,39,27.66,8742,31.0,5580.0,-3162.0,Unsuccessful
ef95a9,STBLR-3,CAMP_DIW_01,P13,350,BOGOF,87,298,211,242.53,30450,175.0,52150.0,21700.0,Successful
16fb87,STBLR-2,CAMP_SAN_01,P10,50,25% OFF,37,31,-6,-16.22,1850,37.5,1162.5,-687.5,Unsuccessful
be3489,STHYD-3,CAMP_DIW_01,P14,1020,BOGOF,38,119,81,213.16,38760,510.0,60690.0,21930.0,Successful
c4a484,STMYS-2,CAMP_DIW_01,P01,172,33% OFF,295,454,159,53.9,50740,115.24000000000001,52318.96000000001,1578.9600000000064,Successful
fb70b4,STCHE-2,CAMP_DIW_01,P03,156,25% OFF,355,347,-8,-2.25,55380,117.0,40599.0,-14781.0,Unsuccessful
1bfbb8,STCHE-7,CAMP_DIW_01,P12,62,50% OFF,171,222,51,29.82,10602,31.0,6882.0,-3720.0,Unsuccessful
a6276f,STCHE-4,CAMP_DIW_01,P14,1020,BOGOF,56,224,168,300.0,57120,510.0,114240.0,57120.0,Successful
f95092,STVSK-1,CAMP_SAN_01,P13,350,BOGOF,124,500,376,303.23,43400,175.0,87500.0,44100.0,Successful
da99ec,STCHE-5,CAMP_DIW_01,P14,1020,BOGOF,54,184,130,240.74,55080,510.0,93840.0,38760.0,Successful
9c2c14,STVSK-0,CAMP_DIW_01,P14,1020,BOGOF,29,97,68,234.48,29580,510.0,49470.0,19890.0,Successful
11971a,STHYD-2,CAMP_SAN_01,P11,190,50% OFF,45,62,17,37.78,8550,95.0,5890.0,-2660.0,Unsuccessful
3426bd,STCBE-0,CAMP_DIW_01,P10,65,50% OFF,80,124,44,55.0,5200,32.5,4030.0,-1170.0,Unsuccessful
46021e,STCHE-1,CAMP_SAN_01,P07,300,BOGOF,31,79,48,154.84,9300,150.0,11850.0,2550.0,Successful
29687a,STVJD-0,CAMP_SAN_01,P02,860,33% OFF,298,420,122,40.94,256280,576.2,242004.00000000003,-14275.99999999997,Unsuccessful
655aa2,STHYD-0,CAMP_DIW_01,P10,65,50% OFF,112,170,58,51.79,7280,32.5,5525.0,-1755.0,Unsuccessful
49e9ea,STHYD-2,CAMP_SAN_01,P04,370,BOGOF,415,1672,1257,302.89,153550,185.0,309320.0,155770.0,Successful
0beb9b,STVSK-2,CAMP_SAN_01,P12,62,50% OFF,28,43,15,53.57,1736,31.0,1333.0,-403.0,Unsuccessful
29411f,STBLR-6,CAMP_SAN_01,P08,1190,BOGOF,69,303,234,339.13,82110,595.0,180285.0,98175.0,Successful
8ff2bb,STBLR-2,CAMP_SAN_01,P06,415,25% OFF,40,33,-7,-17.5,16600,311.25,10271.25,-6328.75,Unsuccessful
918a17,STVSK-1,CAMP_DIW_01,P14,1020,BOGOF,26,91,65,250.0,26520,510.0,46410.0,19890.0,Successful
1e5c85,STBLR-7,CAMP_DIW_01,P01,172,33% OFF,341,606,265,77.71,58652,115.24000000000001,69835.44,11183.440000000002,Successful
7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,BOGOF,45,138,93,206.67,53550,595.0,82110.0,28560.0,Successful
5db3e3,STBLR-2,CAMP_DIW_01,P13,350,BOGOF,78,274,196,251.28,27300,175.0,47950.0,20650.0,Successful
35637b,STVSK-4,CAMP_DIW_01,P03,156,25% OFF,301,237,-64,-21.26,46956,117.0,27729.0,-19227.0,Unsuccessful
e788e5,STMYS-0,CAMP_SAN_01,P10,50,25% OFF,30,24,-6,-20.0,1500,37.5,900.0,-600.0,Unsuccessful
5c2d1f,STCBE-2,CAMP_SAN_01,P03,200,BOGOF,304,1340,1036,340.79,60800,100.0,134000.0,73200.0,Successful
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,500 Cashback,362,959,597,164.92,1086000,2500.0,2397500.0,1311500.0,Successful
6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,BOGOF,61,243,182,298.36,62220,510.0,123930.0,61710.0,Successful
1274dc,STCBE-4,CAMP_DIW_01,P09,110,50% OFF,54,68,14,25.93,5940,55.0,3740.0,-2200.0,Unsuccessful
fc7056,STBLR-2,CAMP_DIW_01,P08,1190,BOGOF,40,135,95,237.5,47600,595.0,80325.0,32725.0,Successful
69a46e,STCHE-2,CAMP_DIW_01,P01,172,33% OFF,320,416,96,30.0,55040,115.24000000000001,47939.840000000004,-7100.159999999996,Unsuccessful
a05e82,STMYS-3,CAMP_SAN_01,P13,350,BOGOF,124,527,403,325.0,43400,175.0,92225.0,48825.0,Successful
da1969,STVSK-1,CAMP_SAN_01,P03,200,BOGOF,322,1291,969,300.93,64400,100.0,129100.0,64700.0,Successful
2fc575,STBLR-0,CAMP_DIW_01,P12,62,50% OFF,147,198,51,34.69,9114,31.0,6138.0,-2976.0,Unsuccessful
4ced30,STCHE-3,CAMP_SAN_01,P09,90,25% OFF,60,49,-11,-18.33,5400,67.5,3307.5,-2092.5,Unsuccessful
a37110,STHYD-0,CAMP_DIW_01,P04,290,25% OFF,367,330,-37,-10.08,106430,217.5,71775.0,-34655.0,Unsuccessful
8829ef,STCBE-0,CAMP_SAN_01,P12,62,50% OFF,39,61,22,56.41,2418,31.0,1891.0,-527.0,Unsuccessful
aa6972,STMDU-0,CAMP_DIW_01,P12,62,50% OFF,103,131,28,27.18,6386,31.0,4061.0,-2325.0,Unsuccessful
dd8425,STCHE-0,CAMP_SAN_01,P11,190,50% OFF,49,71,22,44.9,9310,95.0,6745.0,-2565.0,Unsuccessful
f8a2a6,STMDU-1,CAMP_SAN_01,P09,90,25% OFF,45,36,-9,-20.0,4050,67.5,2430.0,-1620.0,Unsuccessful
c1c42d,STMLR-1,CAMP_SAN_01,P09,90,25% OFF,28,22,-6,-21.43,2520,67.5,1485.0,-1035.0,Unsuccessful
6eede8,STTRV-0,CAMP_SAN_01,P11,190,50% OFF,22,30,8,36.36,4180,95.0,2850.0,-1330.0,Unsuccessful
092c09,STHYD-5,CAMP_DIW_01,P08,1190,BOGOF,43,147,104,241.86,51170,595.0,87465.0,36295.0,Successful
3f34d5,STCBE-2,CAMP_DIW_01,P09,110,50% OFF,50,80,30,60.0,5500,55.0,4400.0,-1100.0,Unsuccessful
2b50e0,STBLR-6,CAMP_DIW_01,P15,3000,500 Cashback,390,1318,928,237.95,1170000,2500.0,3295000.0,2125000.0,Successful
92151c,STMDU-3,CAMP_SAN_01,P10,50,25% OFF,25,20,-5,-20.0,1250,37.5,750.0,-500.0,Unsuccessful
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,500 Cashback,407,1245,838,205.9,1221000,2500.0,3112500.0,1891500.0,Successful
1824c2,STHYD-6,CAMP_SAN_01,P12,62,50% OFF,67,93,26,38.81,4154,31.0,2883.0,-1271.0,Unsuccessful
9b309b,STMYS-0,CAMP_SAN_01,P09,90,25% OFF,67,56,-11,-16.42,6030,67.5,3780.0,-2250.0,Unsuccessful
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,195,44.93,373240,576.2,362429.80000000005,-10810.199999999953,Unsuccessful
652101,STBLR-1,CAMP_DIW_01,P07,300,BOGOF,61,189,128,209.84,18300,150.0,28350.0,10050.0,Successful
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,704,190.79,1107000,2500.0,2682500.0,1575500.0,Successful
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,-37,-10.03,57564,117.0,38844.0,-18720.0,Unsuccessful
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,-9,-26.47,3060,67.5,1687.5,-1372.5,Unsuccessful
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,25% OFF,37,26,-11,-29.73,3330,67.5,1755.0,-1575.0,Unsuccessful
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,-3,-18.75,6640,311.25,4046.25,-2593.75,Unsuccessful
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,157,74.76,36120,115.24000000000001,42293.08,6173.080000000002,Successful
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,147,288.24,52020,510.0,100980.0,48960.0,Successful
699bac,STCHE-7,CAMP_SAN_01,P07,300,BOGOF,42,183,141,335.71,12600,150.0,27450.0,14850.0,Successful
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,-6,-3.21,29172,117.0,21177.0,-7995.0,Unsuccessful
b456c0,STBLR-3,CAMP_DIW_01,P06,415,25% OFF,91,72,-19,-20.88,37765,311.25,22410.0,-15355.0,Unsuccessful
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,79,197.5,14000,175.0,20825.0,6825.0,Successful
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,-10,-12.99,31955,311.25,20853.75,-11101.25,Unsuccessful
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,-10,-12.82,32370,311.25,21165.0,-11205.0,Unsuccessful
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,-3,-20.0,825,41.25,495.0,-330.0,Unsuccessful
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,-5,-17.86,11620,311.25,7158.75,-4461.25,Unsuccessful
7704c2,STBLR-7,CAMP_SAN_01,P04,370,BOGOF,382,1638,1256,328.8,141340,185.0,303030.0,161690.0,Successful
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,-9,-29.03,1550,37.5,825.0,-725.0,Unsuccessful
0842b9,STCBE-1,CAMP_DIW_01,P04,290,25% OFF,227,172,-55,-24.23,65830,217.5,37410.0,-28420.0,Unsuccessful
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,-8,-11.27,3905,41.25,2598.75,-1306.25,Unsuccessful
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,115,212.96,55080,510.0,86190.0,31110.0,Successful
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,-7,-12.28,3135,41.25,2062.5,-1072.5,Unsuccessful
37cb87,STBLR-1,CAMP_SAN_01,P07,300,BOGOF,46,115,69,150.0,13800,150.0,17250.0,3450.0,Successful
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,39,156.0,29750,595.0,38080.0,8330.0,Successful
0f714a,STVJD-1,CAMP_SAN_01,P06,415,25% OFF,16,11,-5,-31.25,6640,311.25,3423.75,-3216.25,Unsuccessful
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,17,26.56,7040,55.0,4455.0,-2585.0,Unsuccessful
57d06d,STCBE-1,CAMP_SAN_01,P09,90,25% OFF,54,39,-15,-27.78,4860,67.5,2632.5,-2227.5,Unsuccessful
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,-5,-16.67,1500,37.5,937.5,-562.5,Unsuccessful
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,20,31.25,7040,55.0,4620.0,-2420.0,Unsuccessful
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,152,292.31,15600,150.0,30600.0,15000.0,Successful
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,BOGOF,42,143,101,240.48,42840,510.0,72930.0,30090.0,Successful
68e849,STMLR-2,CAMP_DIW_01,P06,415,25% OFF,40,34,-6,-15.0,16600,311.25,10582.5,-6017.5,Unsuccessful
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,192,300.0,76160,595.0,152320.0,76160.0,Successful
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,-27,-11.07,70760,217.5,47197.5,-23562.5,Unsuccessful
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,BOGOF,43,166,123,286.05,51170,595.0,98770.0,47600.0,Successful
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,500 Cashback,400,1176,776,194.0,1200000,2500.0,2940000.0,1740000.0,Successful
ae288b,STMYS-0,CAMP_DIW_01,P11,190,50% OFF,89,113,24,26.97,16910,95.0,10735.0,-6175.0,Unsuccessful
f940cf,STHYD-6,CAMP_DIW_01,P13,350,BOGOF,77,260,183,237.66,26950,175.0,45500.0,18550.0,Successful
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,BOGOF,79,349,270,341.77,80580,510.0,177990.0,97410.0,Successful
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,12,31.58,4180,55.0,2750.0,-1430.0,Unsuccessful
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,25% OFF,61,50,-11,-18.03,3355,41.25,2062.5,-1292.5,Unsuccessful
9953ec,STTRV-0,CAMP_SAN_01,P04,370,BOGOF,187,733,546,291.98,69190,185.0,135605.0,66415.0,Successful
fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,BOGOF,40,140,100,250.0,47600,595.0,83300.0,35700.0,Successful
f32df2,STHYD-6,CAMP_DIW_01,P04,290,25% OFF,390,339,-51,-13.08,113100,217.5,73732.5,-39367.5,Unsuccessful
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,357,187.89,570000,2500.0,1367500.0,797500.0,Successful
5372de,STCBE-3,CAMP_SAN_01,P10,50,25% OFF,28,22,-6,-21.43,1400,37.5,825.0,-575.0,Unsuccessful
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,27,30.34,9790,55.0,6380.0,-3410.0,Unsuccessful
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,BOGOF,42,123,81,192.86,49980,595.0,73185.0,23205.0,Successful
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,108,37.76,49192,115.24000000000001,45404.560000000005,-3787.439999999995,Unsuccessful
800f42,STMDU-3,CAMP_SAN_01,P03,200,BOGOF,273,1097,824,301.83,54600,100.0,109700.0,55100.0,Successful
cdb883,STMDU-0,CAMP_SAN_01,P12,62,50% OFF,46,66,20,43.48,2852,31.0,2046.0,-806.0,Unsuccessful
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,166,35.85,398180,576.2,362429.80000000005,-35750.19999999995,Unsuccessful
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,-3,-20.0,825,41.25,495.0,-330.0,Unsuccessful
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,-4,-16.0,1375,41.25,866.25,-508.75,Unsuccessful
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,106,77.94,408000,2500.0,605000.0,197000.0,Successful
5e1671,STCHE-2,CAMP_SAN_01,P10,50,25% OFF,34,30,-4,-11.76,1700,37.5,1125.0,-575.0,Unsuccessful
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,500 Cashback,323,965,642,198.76,969000,2500.0,2412500.0,1443500.0,Successful
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,50% OFF,94,120,26,27.66,6110,32.5,3900.0,-2210.0,Unsuccessful
49706e,STMDU-3,CAMP_SAN_01,P15,3000,500 Cashback,120,274,154,128.33,360000,2500.0,685000.0,325000.0,Successful
7e28fb,STHYD-4,CAMP_DIW_01,P06,415,25% OFF,96,92,-4,-4.17,39840,311.25,28635.0,-11205.0,Unsuccessful
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,17,51.52,6270,95.0,4750.0,-1520.0,Unsuccessful
af2b25,STBLR-7,CAMP_DIW_01,P13,350,BOGOF,85,338,253,297.65,29750,175.0,59150.0,29400.0,Successful
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,25% OFF,91,80,-11,-12.09,37765,311.25,24900.0,-12865.0,Unsuccessful
d91475,STMYS-0,CAMP_DIW_01,P07,300,BOGOF,61,189,128,209.84,18300,150.0,28350.0,10050.0,Successful
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,208,53.89,331960,576.2,342262.80000000005,10302.800000000047,Successful
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,BOGOF,379,1603,1224,322.96,140230,185.0,296555.0,156325.0,Successful
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,26,25.24,6386,31.0,3999.0,-2387.0,Unsuccessful
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,130,40.75,54868,115.24000000000001,51742.76,-3125.239999999998,Unsuccessful
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,81,25.96,53664,115.24000000000001,45289.32000000001,-8374.679999999993,Unsuccessful
